"url","id","title","price","currency","description","images","bedrooms","bathrooms","property_type","building_size","land_size","rooms","address","country_code","state","city","realtor_details","price_history","listing_status"
"https://www.realtor.com/rentals/details/64-James-St-2_Bridgeport_CT_06604_M96227-06977?c=hudseeker&f=listhub","9622706977","64 James St Unit 2ND, Bridgeport, CT 06604",2200,"USD","HEAT AND HOT WATER INCLUDED. Beautiful 2nd Fl, 3 bedrooms apt. All hardwood floors. Ready to make it your new home. Close to major highways and all you needs.","[""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3005924128s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m314998386s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2459567054s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m176665646s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m4071625471s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m4158594234s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m895567462s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3796735427s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3850149607s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2418776643s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3422749676s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m4106414225s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3310869920s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m1482998834s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m23924825s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3297056345s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3997637721s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3510058742s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3611781707s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m781713349s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m804548161s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2295091918s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2516873892s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2634123844s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m2398120994s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m1275948984s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m3179250649s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m1869088722s-w960_h720.jpg"",""https://ap.rdcpix.com/0d2dc997df651c47763682c1d9a17db4l-m1410096061s-w960_h720.jpg""]",3,1,"apartment","1400 sqft","2178 sqft","[""Bedrooms: 3"",""Primary Bedroom Level: Main"",""Bedroom 1 Level: Main"",""Bedroom 2 Level: Main"",""Total Rooms: 5"",""Living Room Level: Main"",""Total Bathrooms: 1"",""Full Bathrooms: 1""]","64 James St Unit 2ND, Bridgeport, CT 06604","USA","Connecticut","Bridgeport","{""agency"":""Kel*** Wi***ams*********rtn******"",""agency_url"":null,""name"":""Angela M*****s"",""phone_number"":""203***466***""}",,"For rent"
"https://www.realtor.com/realestateandhomes-detail/2108-Summer-St-B_Houston_TX_77007_M96448-53650?lang=en","9644853650","2108 Summer St Unit B, Houston, TX 77007",670000,"USD","Built in 2023 by Sandcastle Homes, this beautiful two story home features 3 bedrooms, plus a flex room that could be used as a home office or an additional bedroom, a game room, two full baths plus a half bath, an island kitchen open to a spacious dinning and living areas. High ceilings, wood floor throughout the house, stainless steel appliances, quartz countertops, a beautiful earthly yet modern color palette will amaze you and your guests. All of the bedrooms and utility upstairs for privacy, without compromising your comfort, with large primary bedroom and bathroom and an awesomely cozy game room. This beautiful home also counts with a two car garage, for your convenience and an inviting backyard, great for entertaining and relaxing. Nearby great options of entertainment, shopping and dinning, this could be your dream home! Call now to schedule your private tour!","[""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3569069768s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m825282418s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m62401347s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m738750421s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3742730130s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m2381420692s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m4080999989s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m2379206280s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m4111798883s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m339405168s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3845481279s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3101609672s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3400394508s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m4112548807s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m656074223s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m466304215s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m2062455230s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3600543294s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m2736486058s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m1613227151s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m1344188656s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m3133771879s-w960_h720.jpg"",""https://ap.rdcpix.com/78fd107e72806284e9657c57bafaae6el-m2247527315s-w960_h720.jpg""]",3,3,"single_family","2624 sqft","2500 sqft","[""Bedrooms: 3"",""Total Rooms: 8"",""GameRoom, LivingRoom, Office, UtilityRoom"",""Total Bathrooms: 3"",""Full Bathrooms: 2"",""1/2 Bathrooms: 1""]","2108 Summer St Unit B, Houston, TX 77007","USA","Texas","Houston","{""agency"":""Exp***alt***LC"",""agency_url"":""htt***//h***//w*********m/j*********************341***"",""name"":""Jose A***s"",""phone_number"":""888***743***""}",,"Sold"
"https://www.realtor.com/realestateandhomes-detail/2455-N-Ridgeway-Ave-2455-2_Chicago_IL_60647_M91374-86895?lang=en","9137486895","2455 N Ridgeway Ave Unit 2455-2, Chicago, IL 60647",1800,"USD",,"[""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m2550896331s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m2436653393s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m729205048s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m2663831221s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m2314491370s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m660571064s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m1395744189s-w960_h720.jpg"",""https://ap.rdcpix.com/4071f08c244b754af67cd01d20cf03e3l-m461496773s-w960_h720.jpg""]",2,1,"apartment",,,"[""Bedrooms: 2"",""Full Bathrooms: 1""]","2455 N Ridgeway Ave Unit 2455-2, Chicago, IL 60647","USA","Illinois","Chicago","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":""312***719***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/369-Franklin-Ave_West-Berlin_NJ_08091_M57326-20310","5732620310","369 Franklin Ave, West Berlin, NJ 08091",,"USD",,,,,"single_family","1448 sqft","18748 sqft",[],"369 Franklin Ave, West Berlin, NJ 08091","USA","New Jersey","West Berlin","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/304-N-College-Ave-Apt-A_Indianapolis_IN_46202_M39881-84119?lang=en","3988184119","304 N College Ave Apt A, Indianapolis, IN 46202",650000,"USD",,"[""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3988785362s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m4128756796s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3456095382s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2283157556s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m366358464s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3291199327s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2489690344s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2763590979s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m1365480157s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m1361771007s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m196390770s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m1540486168s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3028768508s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2524794900s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2809958226s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2402090769s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3102213003s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3957498864s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3532336694s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2689482411s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3894333902s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m955113140s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m3947277262s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2329157046s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2506400947s-w960_h720.jpg"",""https://ap.rdcpix.com/861049195b3697ca38f7c5c50d5f7aa4l-m2097227072s-w960_h720.jpg""]",3,3.5,"condos","2211 sqft",,"[""Bedrooms: 3"",""Bedrooms On Upper Level: 3"",""Primary Bedroom Dimensions: 19 x 13"",""Bedroom 2 Dimensions: 14 x 12"",""Bedroom 3 Dimensions: 12 x 11"",""Primary Bedroom Level: Upper"",""Bedroom 2 Level: Upper"",""Bedroom 3 Level: Upper"",""Primary Bedroom Description: Closet Walk in"",""Total Rooms: 10"",""Extra Room-3 Dimensions: 23 x 10"",""Great Room Dimensions: 16 x 15"",""Extra Room-3 Level: Upper"",""Great Room Level: Main"",""Total Bathrooms: 4"",""Full Bathrooms: 3"",""1/2 Bathrooms: 1"",""Half Bathrooms On Main Level: 1"",""Full Bathrooms On Upper Level: 3""]","304 N College Ave Apt A, Indianapolis, IN 46202","USA","Indiana","Indianapolis","{""agency"":""Epi*** In***"",""agency_url"":null,""name"":""Adrienne J*****n"",""phone_number"":""317***088***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/1355-Cobblestone-Dr_Lincoln_CA_95648_M27110-57838?lang=en","2711057838","1355 Cobblestone Dr, Lincoln, CA 95648",,"USD",,"[""https://p.rdcpix.com/v01/l6265c743-m0s-w960_h720.jpg""]",4,2,"single_family","1612 sqft","4981 sqft","[""Total bath(s): 2"",""Total full bath(s): 2"",""Total bedroom(s): 4""]","1355 Cobblestone Dr, Lincoln, CA 95648","USA","California","Lincoln","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/1701-W-3rd-St-Apt-6K_Brooklyn_NY_11223_M98100-27786","9810027786","1701 W 3rd St Apt 6K, Brooklyn, NY 11223",1695,"USD",,"[""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m2999840133s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m542793095s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m3053623128s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m197182663s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m2057233549s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m1849799601s-w960_h720.jpg"",""https://ap.rdcpix.com/0f4fc8d5a310c72f7fd2d2719cf76fd4l-m1752262306s-w960_h720.jpg""]",1,1,"apartment",,,"[""Bedrooms: 1"",""Total Rooms: 3"",""Total Bathrooms: 1 / 0"",""Full Bathrooms: 1""]","1701 W 3rd St Apt 6K, Brooklyn, NY 11223","USA","New York","Brooklyn","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/119-Newell-Ct_Los-Gatos_CA_95032_M14826-67393?lang=en","1482667393","119 Newell Ct, Los Gatos, CA 95032",2199000,"USD","Charming single-level Rancher perfectly situated in a quiet cul-de-sac in sought-after Rinconada Estates. 2128 square feet, 4 bedrooms, 2 and 1/2 bathrooms an expansive, 11, 445 square foot lot. Formal living and dining rooms, separate family room with wet bar and fireplace, generously sized bedrooms. Level rear grounds feature pool and attached spa directly off master suite, and mature fruit trees including pomegranate, apple, plum, apricot, fig, lemon and tangelo. Convenient location just minutes to downtown Los Gatos and highways 17 and 85. Short stroll to Netflix, Bay Club Courtside, Los Gatos Creek Trail. Distinguished Los Gatos Schools!","[""https://ap.rdcpix.com/884775776/c68e438b728e29b4fccc4270e60e9d82l-m0s-w960_h720.jpg"",""https://ap.rdcpix.com/201380295/c68e438b728e29b4fccc4270e60e9d82l-m1s-w960_h720.jpg"",""https://ap.rdcpix.com/1449632196/c68e438b728e29b4fccc4270e60e9d82l-m2s-w960_h720.jpg"",""https://ap.rdcpix.com/1449632196/c68e438b728e29b4fccc4270e60e9d82l-m3s-w960_h720.jpg"",""https://ap.rdcpix.com/1247341746/c68e438b728e29b4fccc4270e60e9d82l-m4s-w960_h720.jpg"",""https://ap.rdcpix.com/1846256174/c68e438b728e29b4fccc4270e60e9d82l-m5s-w960_h720.jpg"",""https://ap.rdcpix.com/678210946/c68e438b728e29b4fccc4270e60e9d82l-m6s-w960_h720.jpg"",""https://ap.rdcpix.com/653052318/c68e438b728e29b4fccc4270e60e9d82l-m7s-w960_h720.jpg"",""https://ap.rdcpix.com/201175009/c68e438b728e29b4fccc4270e60e9d82l-m8s-w960_h720.jpg"",""https://ap.rdcpix.com/677388789/c68e438b728e29b4fccc4270e60e9d82l-m9s-w960_h720.jpg"",""https://ap.rdcpix.com/1903154436/c68e438b728e29b4fccc4270e60e9d82l-m10s-w960_h720.jpg"",""https://ap.rdcpix.com/389022124/c68e438b728e29b4fccc4270e60e9d82l-m11s-w960_h720.jpg"",""https://ap.rdcpix.com/203196202/c68e438b728e29b4fccc4270e60e9d82l-m12s-w960_h720.jpg"",""https://ap.rdcpix.com/551656137/c68e438b728e29b4fccc4270e60e9d82l-m13s-w960_h720.jpg"",""https://ap.rdcpix.com/1656344315/c68e438b728e29b4fccc4270e60e9d82l-m14s-w960_h720.jpg"",""https://ap.rdcpix.com/2035228940/c68e438b728e29b4fccc4270e60e9d82l-m15s-w960_h720.jpg"",""https://ap.rdcpix.com/618741165/c68e438b728e29b4fccc4270e60e9d82l-m16s-w960_h720.jpg"",""https://ap.rdcpix.com/611018032/c68e438b728e29b4fccc4270e60e9d82l-m17s-w960_h720.jpg"",""https://ap.rdcpix.com/292545760/c68e438b728e29b4fccc4270e60e9d82l-m18s-w960_h720.jpg"",""https://ap.rdcpix.com/1339318449/c68e438b728e29b4fccc4270e60e9d82l-m19s-w960_h720.jpg"",""https://ap.rdcpix.com/1667537612/c68e438b728e29b4fccc4270e60e9d82l-m20s-w960_h720.jpg"",""https://ap.rdcpix.com/227266207/c68e438b728e29b4fccc4270e60e9d82l-m21s-w960_h720.jpg"",""https://ap.rdcpix.com/1963277227/c68e438b728e29b4fccc4270e60e9d82l-m22s-w960_h720.jpg"",""https://ap.rdcpix.com/1247341746/c68e438b728e29b4fccc4270e60e9d82l-m23s-w960_h720.jpg""]",4,2.5,"single_family","2128 sqft","11443 sqft","[""Bedrooms: 4"",""Total Bathrooms: 2 / 1"",""Full Bathrooms: 2"",""1/2 Bathrooms: 1"",""Family Room Description: Separate Family Room""]","119 Newell Ct, Los Gatos, CA 95032","USA","California","Los Gatos","{""agency"":""Col***ll ***ker*********"",""agency_url"":null,""name"":""Michael K*****n"",""phone_number"":""408***150***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/416-W-Forest-Dr_Mustang_OK_73064_M78093-80142?lang=en","7809380142","416 W Forest Dr, Mustang, OK 73064",,"USD",,"[""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m1928804689s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m2609512675s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m2701463019s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m2305742482s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m2831888628s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m3793556048s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m665683341s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m4139972998s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m160621081s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m693658149s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m726526964s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m3713070238s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m3841954717s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m664212770s-w960_h720.jpg"",""https://ap.rdcpix.com/b47a8b73a269e69cc11afee9f5eb571bl-m278098761s-w960_h720.jpg""]",3,1.5,"single_family","1708 sqft","7050 sqft","[""Total bath(s): 2"",""Total full bath(s): 1"",""Total half bath(s): 1"",""Total bedroom(s): 3"",""Total rooms: 6""]","416 W Forest Dr, Mustang, OK 73064","USA","Oklahoma","Mustang","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/1031-Hillview-Dr_Allentown_PA_18103_M44785-12945","4478512945","1031 Hillview Dr, Allentown, PA 18103",,"USD",,,3,2.5,"single_family","3080 sqft","12600 sqft","[""Total bath(s): 3"",""Total full bath(s): 2"",""Total half bath(s): 1"",""Total bedroom(s): 3"",""Total rooms: 8""]","1031 Hillview Dr, Allentown, PA 18103","USA","Pennsylvania","Allentown","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/428-Rural-St_Emporia_KS_66801_M72797-08416","7279708416","428 Rural St, Emporia, KS 66801",,"USD",,,4,2,"single_family","1552 sqft","4000 sqft","[""Total bath(s): 2"",""Total full bath(s): 2"",""Total bedroom(s): 4"",""Total rooms: 6""]","428 Rural St, Emporia, KS 66801","USA","Kansas","Emporia","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/115-Wheeler-Ave_Sheffield_AL_35660_M79464-90135","7946490135","115 Wheeler Ave, Sheffield, AL 35660",97000,"USD",,"[""https://p.rdcpix.com/v01/le3928742-m0s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m1s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m2s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m3s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m4s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m5s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m6s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m7s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m8s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m9s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m10s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m11s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m12s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m13s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m14s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m15s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m16s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m17s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m18s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m19s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m20s-w960_h720.jpg"",""https://p.rdcpix.com/v01/le3928742-m21s-w960_h720.jpg""]",3,1,"single_family",,,"[""Bedrooms: 3"",""Full Bathrooms: 1""]","115 Wheeler Ave, Sheffield, AL 35660","USA","Alabama","Sheffield","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/2510-Sherwood-Dr_Erie_PA_16506_M38729-27194?lang=en","3872927194","2510 Sherwood Dr, Erie, PA 16506",,"USD",,,,,"mobile","924 sqft",,[],"2510 Sherwood Dr, Erie, PA 16506","USA","Pennsylvania","Erie","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/17427-Lake-Terrace-Pl_Mount-Vernon_WA_98274_M23533-74980","2353374980","17427 Lake Terrace Pl, Mount Vernon, WA 98274",,"USD",,,4,2.5,"single_family","2603 sqft","35719 sqft","[""Total bath(s): 3"",""Total full bath(s): 2"",""Total half bath(s): 1"",""Total bedroom(s): 4""]","17427 Lake Terrace Pl, Mount Vernon, WA 98274","USA","Washington","Mount Vernon","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/197-Stonebridge-Ct_Saint-Paul_MN_55118_M86994-57888","8699457888","197 Stonebridge Ct, Lilydale, MN 55118",479000,"USD","Executive townhome in prestigious ""Stonebridge of Lilydale"" gated community, great for year-round living or snowbirding. Magnificent Master BA, open & spacious layout, inviting family room with custom built-in, StoreWall garage system, rare end unit.","[""https://p.rdcpix.com/v01/l790eec44-m0s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m1s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m2s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m3s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m4s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m5s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m6s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m7s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m8s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m9s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m10s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m11s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m12s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m13s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m14s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m15s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m16s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l790eec44-m17s-w960_h720.jpg""]",3,2.5,"condo_townhome_rowhome_coop","2263 sqft","5663 sqft","[""Bedrooms: 3"",""Bedroom 1: 15x15"",""Bedroom 2: 15x11"",""Bedroom 3: 13x13"",""Bath Description: Main Floor Full Bath, Main Floor 1/2 Bath, Private Master, Full Master, Full Basement, Separate Tub & Shower, Whirlpool"",""Full Bathrooms: 2"",""Half Bathrooms: 1"",""Basement: Full, Finished (Livable), Sump Pump, Day/Lookout Windows, Egress Windows"",""Family Room: 20x15"",""Family Room Characteristic: Lower Level"",""Family Room Level: Lower"",""Room 1 Description: Office"",""Room 1 Dimensions: 13x10"",""Room 2 Description: Deck"",""Room 2 Dimensions: 12x8"",""Room 3 Description: Utility Room"",""Room 3 Dimensions: 21x18""]","197 Stonebridge Ct, Lilydale, MN 55118","USA","Minnesota","Lilydale","{""agency"":""Edi***Rea***, I*********nd *********"",""agency_url"":null,""name"":null,""phone_number"":""651***432***""}",,"Off Market"
